Title,URL,Source/Domain,Pub Date,Category,Relevance,Authority,Recency,Completeness,Readability,Total,Score Reason
How to document product requirements in Confluence | Confluence Data Center 10.2 | Atlassian Documentation,https://confluence.atlassian.com/doc/blog/2015/08/how-to-document-product-requirements-in-confluence,confluence.atlassian.com,,General References,1.0,0.55,0.55,0.75,0.7,0.7525,"Relevance 1.00: matched query terms ['product', 'requirements', 'document', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain confluence.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.75: 69 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 69 words"
Effective requirements management: best practices - Atlassian ...,https://community.atlassian.com/forums/App-Central-articles/Effective-requirements-management-best-practices/ba-p/2790237,community.atlassian.com,,General References,1.0,0.55,0.55,0.65,0.7,0.7375,"Relevance 1.00: matched query terms ['product', 'requirements', 'document', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain community.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 42 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 42 words"
What is a Product Requirements Document (PRD)? | Atlassian,https://www.atlassian.com/agile/product-management/requirements,www.atlassian.com,,General References,0.85,0.55,0.55,0.75,0.7,0.7,"Relevance 0.85: matched query terms ['product', 'requirements', 'document', 'best'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.75: 72 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 72 words"
A Guide To Agile Requirements Documentation,https://www.atlassian.com/blog/2013/07/agile-requirements-documentation-a-guide,www.atlassian.com,,General References,0.7,0.55,0.55,0.65,0.7,0.6325,"Relevance 0.70: matched query terms ['product', 'requirements', 'document'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 47 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 47 words"
Create Effective Product Documentation | The Workstream,https://www.atlassian.com/work-management/knowledge-sharing/documentation/product-documentation,www.atlassian.com,,General References,0.85,0.55,0.55,0.65,0.7,0.685,"Relevance 0.85: matched query terms ['product', 'document', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 37 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 37 words"
9 Software Documentation Best Practices + Real Examples,https://www.atlassian.com/blog/loom/software-documentation-best-practices,www.atlassian.com,,General References,1.0,0.55,0.55,0.65,0.7,0.7375,"Relevance 1.00: matched query terms ['product', 'requirements', 'document', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 33 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 33 words"
The art of writing good requirements - Atlassian Community,https://community.atlassian.com/forums/Jira-articles/The-art-of-writing-good-requirements/ba-p/1482103,community.atlassian.com,,General References,0.7,0.55,0.55,0.75,0.7,0.6475,"Relevance 0.70: matched query terms ['product', 'requirements', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain community.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.75: 67 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 67 words"
How to document product requirements in Confluence | Confluence...,https://confluence.atlassian.com/doc/blog/2015/08/how-to-document-product-requirements-in-confluence?_ga=1.229387164.1425480838.1468415261,confluence.atlassian.com,,General References,1.0,0.55,0.55,0.65,0.7,0.7375,"Relevance 1.00: matched query terms ['product', 'requirements', 'document', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain confluence.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 36 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 36 words"
How to document product requirements in Confluence | Confluence...,https://confluence.atlassian.com/doc/blog/2015/08/how-to-document-product-requirements-in-confluence?sa=X&ved=2ahUKEwjFw4--sZXoAhUNapIKHV7MDzQQ9QF6BAgDEAI,confluence.atlassian.com,,General References,1.0,0.55,0.55,0.65,0.7,0.7375,"Relevance 1.00: matched query terms ['product', 'requirements', 'document', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain confluence.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 36 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 36 words"
How to document product requirements in Confluence | Confluence...,https://confluence.atlassian.com/doc/blog/2015/08/how-to-document-product-requirements-in-confluence?source=post_page---------------------------,confluence.atlassian.com,,General References,1.0,0.55,0.55,0.65,0.7,0.7375,"Relevance 1.00: matched query terms ['product', 'requirements', 'document', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain confluence.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 36 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 36 words"
Product requirements template | Confluence,https://www.atlassian.com/software/confluence/templates/product-requirements,www.atlassian.com,,General References,0.55,0.55,0.55,0.75,0.7,0.595,"Relevance 0.55: matched query terms ['product', 'requirements'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.75: 92 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 92 words"
Lenny's Product Requirements template | Confluence,https://www.atlassian.com/software/confluence/templates/lennys-product-requirements,www.atlassian.com,,General References,0.7,0.55,0.55,0.55,0.7,0.6175,"Relevance 0.70: matched query terms ['product', 'requirements', 'document'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 13 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 13 words"
What are Product Specifications? | Atlassian,https://www.atlassian.com/agile/product-management/product-specification,www.atlassian.com,,General References,0.7,0.55,0.55,0.65,0.7,0.6325,"Relevance 0.70: matched query terms ['product', 'requirements', 'document'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 31 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 31 words"
Free Product management templates collection | Confluence,https://www.atlassian.com/software/confluence/templates/collections/product-managers,www.atlassian.com,,Prototyping & UX,0.95,0.55,0.55,0.7,0.7,0.7275,"Relevance 0.95: matched query terms ['product', 'requirements', 'best', 'practices'] and 1 category keywords for Prototyping & UX | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.70: 54 words in snippet with 1 category keyword hits | Readability 0.70: snippet length 54 words"
Free Business Requirements Document Template | Confluence,https://www.atlassian.com/software/confluence/resources/guides/how-to/business-requirements,www.atlassian.com,,General References,0.7,0.55,0.55,0.55,0.7,0.6175,"Relevance 0.70: matched query terms ['product', 'requirements', 'document'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 29 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 29 words"
How can I create a repeatable product requirements document template,https://community.atlassian.com/t5/Confluence-questions/How-can-I-create-a-repeatable-product-requirements-document/qaq-p/628264,community.atlassian.com,,General References,0.7,0.55,0.55,0.65,0.7,0.6325,"Relevance 0.70: matched query terms ['product', 'requirements', 'document'] and 0 category keywords for General References | Authority 0.55: neutral domain community.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 55 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 55 words"
Requirements Management: 6 Best Practices for Agil... - Atlassian Community,https://community.atlassian.com/forums/App-Central-articles/Requirements-Management-6-Best-Practices-for-Agile-Teams/ba-p/3022233,community.atlassian.com,,Prototyping & UX,0.95,0.55,0.55,0.7,0.7,0.7275,"Relevance 0.95: matched query terms ['requirements', 'document', 'best', 'practices'] and 1 category keywords for Prototyping & UX | Authority 0.55: neutral domain community.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.70: 41 words in snippet with 1 category keyword hits | Readability 0.70: snippet length 41 words"
The complete guide to product planning: Benefits and best practices | Atlassian,https://www.atlassian.com/agile/product-management/product-planning,www.atlassian.com,,General References,1.0,0.55,0.55,0.65,0.7,0.7375,"Relevance 1.00: matched query terms ['product', 'requirements', 'document', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 34 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 34 words"
Requirements management: 6 best practices - Atlassian Community,https://community.atlassian.com/forums/App-Central-articles/Requirements-management-6-best-practices/ba-p/742366,community.atlassian.com,,Engineering & Tooling,1.0,0.55,0.55,0.8,0.7,0.76,"Relevance 1.00: matched query terms ['product', 'requirements', 'document', 'best', 'practices'] and 1 category keywords for Engineering & Tooling | Authority 0.55: neutral domain community.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.80: 70 words in snippet with 1 category keyword hits | Readability 0.70: snippet length 70 words"
Product Requirements Blueprint | Confluence Data Center 10.1 | Atlassian Documentation,https://confluence.atlassian.com/doc/product-requirements-blueprint-329975392.html,confluence.atlassian.com,,General References,0.7,0.55,0.55,0.55,0.7,0.6175,"Relevance 0.70: matched query terms ['product', 'requirements', 'document'] and 0 category keywords for General References | Authority 0.55: neutral domain confluence.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 17 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 17 words"
Products & News - Work Life by Atlassian,https://atlassian.com/blog/archives/agile-requirements-documentation,atlassian.com,,General References,0.4,0.45,0.55,0.55,0.7,0.4875,"Relevance 0.40: matched query terms ['product'] and 0 category keywords for General References | Authority 0.45: neutral domain atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 19 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 19 words"
Requirements Management: 6 Best Practices for Agil ...,https://community.atlassian.com/forums/App-Central-articles/Requirements-Management-6-Best-Practices-for-Agile-Teams/ba-p/2964897,community.atlassian.com,,General References,0.7,0.55,0.55,0.65,0.7,0.6325,"Relevance 0.70: matched query terms ['requirements', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain community.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 42 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 42 words"
Bamboo Best Practice - System Requirements | Bamboo Data Center,https://confluence.atlassian.com/bamboo/bamboo-best-practice-system-requirements-388401170.html,confluence.atlassian.com,,General References,0.55,0.55,0.55,0.55,0.7,0.565,"Relevance 0.55: matched query terms ['requirements', 'best'] and 0 category keywords for General References | Authority 0.55: neutral domain confluence.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 23 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 23 words"
Navigate Confluence | Atlassian,https://www.atlassian.com/software/confluence/resources/guides/confluence-essentials/navigate,www.atlassian.com,,General References,0.7,0.55,0.55,0.55,0.7,0.6175,"Relevance 0.70: matched query terms ['product', 'best', 'practices'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 14 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 14 words"
Confluence Features - What's New in Confluence? | Atlassian,https://www.atlassian.com/software/confluence/features,www.atlassian.com,,General References,0.55,0.55,0.55,0.55,0.7,0.565,"Relevance 0.55: matched query terms ['product', 'document'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 23 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 23 words"
Confluence Cloud Premium | Atlassian,https://www.atlassian.com/software/confluence/premium,www.atlassian.com,,General References,0.85,0.55,0.55,0.55,0.7,0.67,"Relevance 0.85: matched query terms ['product', 'requirements', 'document', 'best'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 23 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 23 words"
Best practices for performance troubleshooting tools |,https://confluence.atlassian.com/kb/best-practices-for-performance-troubleshooting-tools-652444218.html,confluence.atlassian.com,,Engineering & Tooling,0.95,0.55,0.55,0.55,0.7,0.705,"Relevance 0.95: matched query terms ['product', 'document', 'best', 'practices'] and 1 category keywords for Engineering & Tooling | Authority 0.55: neutral domain confluence.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 20 words in snippet with 1 category keyword hits | Readability 0.70: snippet length 20 words"
Data Center security checklist and shared responsibilities |,https://confluence.atlassian.com/security/data-center-security-checklist-and-shared-responsibilities-1388158655.html,confluence.atlassian.com,,Engineering & Tooling,0.8,0.55,0.55,0.55,0.7,0.6525,"Relevance 0.80: matched query terms ['document', 'best', 'practices'] and 1 category keywords for Engineering & Tooling | Authority 0.55: neutral domain confluence.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 21 words in snippet with 1 category keyword hits | Readability 0.70: snippet length 21 words"
"Ricksoft, Inc. is looking for Lead Developer - WFH",https://community.atlassian.com/forums/Jobs-Careers-discussions/Ricksoft-Inc-is-looking-for-Lead-Developer-WFH/td-p/2796265,community.atlassian.com,,General References,0.55,0.55,0.55,0.55,0.7,0.565,"Relevance 0.55: matched query terms ['product', 'requirements'] and 0 category keywords for General References | Authority 0.55: neutral domain community.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 19 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 19 words"
Building Secure and Scalable Integrations: Our Guidance for,https://www.atlassian.com/blog/developer/building-secure-and-scalable-integrations-our-guidance-for-third-party-apps,www.atlassian.com,,General References,0.4,0.55,0.55,0.55,0.7,0.5125,"Relevance 0.40: matched query terms ['practices'] and 0 category keywords for General References | Authority 0.55: neutral domain www.atlassian.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 23 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 23 words"
Google Cloud API design most popular blog posts | Google Cloud Blog,https://cloud.google.com/blog/products/api-management/api-design-101-links-our-most-popular-posts,cloud.google.com,,General References,0.7,0.78,0.55,0.65,0.7,0.69,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 52 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 52 words"
Directory structure | Cloud API Design Guide | Google Cloud Documentation,https://docs.cloud.google.com/apis/design/directory_structure,docs.cloud.google.com,,General References,0.7,0.78,0.55,0.65,0.7,0.69,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain docs.cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 55 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 55 words"
API design guide - Google Cloud,https://docs.cloud.google.com/apis/design,docs.cloud.google.com,,General References,0.7,0.78,0.55,0.75,0.7,0.705,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain docs.cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.75: 60 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 60 words"
Google Cloud API design tips | Google Cloud Blog,https://cloud.google.com/blog/products/api-management/google-cloud-api-design-tips,cloud.google.com,,General References,0.7,0.78,0.55,0.65,0.7,0.69,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 54 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 54 words"
Google Cloud APIs | Google Cloud Documentation,https://docs.cloud.google.com/apis/docs/overview,docs.cloud.google.com,,General References,0.7,0.78,0.55,0.75,0.7,0.705,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain docs.cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.75: 66 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 66 words"
API design overview | Apigee | Google Cloud Documentation,https://docs.cloud.google.com/apigee/docs/api-platform/publish/api-design-overview,docs.cloud.google.com,,General References,0.55,0.78,0.55,0.65,0.7,0.6375,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain docs.cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 58 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 58 words"
RESTful web API Design best practices | Google Cloud Blog,https://cloud.google.com/blog/products/api-management/restful-web-api-design-best-practices,cloud.google.com,,Engineering & Tooling,0.65,0.78,0.55,0.7,0.7,0.68,"Relevance 0.65: matched query terms ['api', 'design'] and 1 category keywords for Engineering & Tooling | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.70: 45 words in snippet with 1 category keyword hits | Readability 0.70: snippet length 45 words"
Developing APIs: A comprehensive guide | Google Cloud,https://cloud.google.com/discover/what-is-api-development,cloud.google.com,,"Deployment, MLOps, and Evaluation",0.8,0.78,0.55,0.7,0.7,0.7325,"Relevance 0.80: matched query terms ['api', 'design', 'guide'] and 1 category keywords for Deployment, MLOps, and Evaluation | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.70: 47 words in snippet with 1 category keyword hits | Readability 0.70: snippet length 47 words"
API design overview | Apigee | Google Cloud,https://cloud.google.com/apigee/docs/api-platform/publish/api-design-overview,cloud.google.com,,General References,0.55,0.78,0.55,0.65,0.7,0.6375,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 33 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 33 words"
API design : Choosing between names and... | Google Cloud Blog,https://cloud.google.com/blog/products/api-management/api-design-choosing-between-names-and-identifiers-in-urls,cloud.google.com,,General References,0.7,0.78,0.55,0.55,0.7,0.675,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 17 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 17 words"
Functional API Testing - API Functional Testing,https://www.bing.com/aclick?ld=e8pec9YBCEYKhVFEn-fU_W8TVUCUzq9zArvCwC0B7ACqpJpxzgwvaS4ruvEDgrcqz9RRJGhhUTDllrnKW1nZEhmg_SJOLdXywA-wx_jIJeFjZHVX5RQNVHi2A03D8qmefIOLi5760IZYAxLQAQMWTaHiNgv25sNCZW4aIhGmqbAaXQOHuaLysJ-ypMy0P72Y4fbpAH9KbUdAVDV3ACyKLuVkrtfpE&u=aHR0cHMlM2ElMmYlMmZ3d3cucnR0c3dlYi5jb20lMmZzZXJ2aWNlcyUyZmltcGxlbWVudGF0aW9uJTJmYXBpLXRlc3RpbmclM2Z1dG1fc291cmNlJTNkQmluZy1hZHMlMjZ1dG1fbWVkaXVtJTNkY3BjJTI2dXRtX2NhbXBhaWduJTNkQVBJLXRlc3RpbmclMjZtc2Nsa2lkJTNkMGFmOTAxNTA1ZDI0MTMzOTg0NTM2ODEzOGY1MTc2ODg&rlid=0af901505d241339845368138f517688,www.bing.com,,Engineering & Tooling,0.5,0.55,0.55,0.6,0.7,0.555,"Relevance 0.50: matched query terms ['api'] and 1 category keywords for Engineering & Tooling | Authority 0.55: neutral domain www.bing.com | Recency 0.55: missing date, neutral score | Completeness 0.60: 29 words in snippet with 1 category keyword hits | Readability 0.70: snippet length 29 words"
The Definitive Guide to API - Google Cloud,https://cloud.google.com/files/apigee/apigee-definite-guide-to-api-management-ebook.pdf,cloud.google.com,,General References,0.7,0.78,0.55,0.65,0.7,0.69,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 50 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 50 words"
API design guide | Cloud API Design Guide | Google Cloud Documentation,https://cloud.google.com/apis/design,cloud.google.com,,General References,0.7,0.78,0.55,0.55,0.7,0.675,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 14 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 14 words"
Web API Design: The Missing Link,https://cloud.google.com/files/apigee/apigee-web-api-design-the-missing-link-ebook.pdf,cloud.google.com,,General References,0.55,0.78,0.55,0.55,0.7,0.6225,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 15 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 15 words"
Changelog | Cloud API Design Guide | Google Cloud,https://cloud.google.com/apis/design/changelog,cloud.google.com,,General References,0.7,0.78,0.55,0.65,0.7,0.69,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 44 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 44 words"
Designing and editing APIs | Apigee | Google Cloud,https://cloud.google.com/apigee/docs/api-platform/local-development/vscode/develop-design-edit-apis,cloud.google.com,,"Data, RAG, and Agents",0.8,0.78,0.55,0.7,0.7,0.7325,"Relevance 0.80: matched query terms ['api', 'design', 'guide'] and 1 category keywords for Data, RAG, and Agents | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.70: 45 words in snippet with 1 category keyword hits | Readability 0.70: snippet length 45 words"
REST API basics and implementation | Google Cloud,https://cloud.google.com/discover/what-is-rest-api,cloud.google.com,,General References,0.7,0.78,0.55,0.65,0.7,0.69,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 40 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 40 words"
AIP-121: Resource-oriented design,https://cloud.google.com/apis/design/resources,cloud.google.com,,General References,0.7,0.78,0.55,0.75,0.7,0.705,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.75: 61 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 61 words"
Designing and managing APIs: Best practices & common pitfalls | Google Cloud Blog,https://cloud.google.com/blog/products/api-management/api-design-best-practices-common-pitfalls,cloud.google.com,,General References,0.55,0.78,0.55,0.75,0.7,0.6525,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.75: 80 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 80 words"
Web API Design: The Missing Link | Google Cloud,https://cloud.google.com/apigee/resources/ebook/web-api-design-register,cloud.google.com,,General References,0.55,0.78,0.55,0.55,0.7,0.6225,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 12 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 12 words"
Overview of the Discovery API | Google APIs,https://cloud.google.com/docs/discovery,cloud.google.com,,General References,0.7,0.78,0.55,0.65,0.7,0.69,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 30 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 30 words"
Use the Discovery API | Google APIs Discovery,https://cloud.google.com/docs/discovery/use-api,cloud.google.com,,General References,0.7,0.78,0.55,0.55,0.7,0.675,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 27 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 27 words"
System parameters | Cloud APIs | Google,https://cloud.google.com/apis/docs/system-parameters,cloud.google.com,,General References,0.7,0.78,0.55,0.55,0.7,0.675,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 22 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 22 words"
Discovery Document: list | Google APIs Discovery,https://cloud.google.com/docs/discovery/list,cloud.google.com,,General References,0.7,0.78,0.55,0.55,0.7,0.675,"Relevance 0.70: matched query terms ['api', 'design', 'guide'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 22 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 22 words"
API development lifecycle | Apigee |,https://cloud.google.com/apigee/docs/api-platform/fundamentals/api-development-lifecycle,cloud.google.com,,General References,0.55,0.78,0.55,0.55,0.7,0.6225,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 18 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 18 words"
Step 3: Call an API proxy | Apigee |,https://cloud.google.com/apigee/docs/api-platform/get-started/test-proxy,cloud.google.com,,General References,0.55,0.78,0.55,0.55,0.7,0.6225,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 18 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 18 words"
Get information about calls to your APIs | Apigee,https://cloud.google.com/apigee/docs/api-platform/get-started/get-api-call-info,cloud.google.com,,General References,0.55,0.78,0.55,0.55,0.7,0.6225,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 18 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 18 words"
Using SAML policies in an API proxy | Apigee,https://cloud.google.com/apigee/docs/api-platform/security/saml,cloud.google.com,,General References,0.55,0.78,0.55,0.55,0.7,0.6225,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 18 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 18 words"
General AIPs,https://cloud.google.com/apis/design/design_patterns,cloud.google.com,,General References,0.55,0.78,0.55,0.55,0.7,0.6225,"Relevance 0.55: matched query terms ['api', 'design'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.55: 24 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 24 words"
AIP-192: Documentation,https://cloud.google.com/apis/design/documentation,cloud.google.com,,General References,0.4,0.78,0.55,0.65,0.7,0.585,"Relevance 0.40: matched query terms ['api'] and 0 category keywords for General References | Authority 0.78: domain cloud.google.com carries prior for google.com | Recency 0.55: missing date, neutral score | Completeness 0.65: 51 words in snippet with 0 category keyword hits | Readability 0.70: snippet length 51 words"
